"time","inverter.vAC[1]"
4.75825e-13,149.9999618147333
4.75825e-13,149.9999618147333
9.51646e-13,150.0000761916932
9.51646e-13,150.0000761916932
1.26886e-12,149.9999999389784
1.26886e-12,149.9999999389784
1.90331e-12,149.9998474318708
1.90331e-12,-150.0001524481292
3.80661e-12,-149.9996949359
3.80661e-12,-149.9996949359
7.61311e-12,-150.0006099420993
7.61311e-12,-150.0006099420993
1.52265e-11,-149.9987798391788
1.52265e-11,150.0012200408212
3.0453e-11,149.9975598976461
3.0453e-11,149.9975598976461
6.09057e-11,150.004880038918
6.09057e-11,150.004880038918
8.12079e-11,149.9999995059219
8.12079e-11,149.9999995059219
1.21813e-10,149.9902397486633
1.21813e-10,-150.0097601313367
2.43625e-10,-149.9804814202207
2.43625e-10,-149.9804814202207
4.87243e-10,-150.0390318511692
4.87243e-10,-150.0390318511692
9.74502e-10,-149.921948196002
9.74502e-10,150.078051683998
1.94901e-09,149.8439790228804
1.94901e-09,149.8439790228804
3.89799e-09,150.311754250389
3.89799e-09,150.311754250389
5.19734e-09,149.9984428829683
5.19734e-09,149.9984428829683
7.79607e-09,149.3776509222818
7.79607e-09,-150.6223489577182
1.55921e-08,-148.7599792203927
1.55921e-08,-148.7599792203927
3.11837e-08,-152.461444285034
3.11837e-08,-152.4614442850339
6.23684e-08,-145.1533068422415
6.23684e-08,154.8466930377585
7.38764e-08,151.8943236843384
7.38764e-08,151.8943236843384
1.24737e-07,140.6298592289564
1.24737e-07,140.6298592289564
1.79083e-07,154.2900985661036
1.79083e-07,154.2900985661036
2.49471e-07,167.4215539998054
2.49471e-07,167.4215539998054
3.32629e-07,145.192151934226
3.32629e-07,145.192151934226
3.91637e-07,134.022155860473
3.91637e-07,134.022155860473
4.98945e-07,120.305439675913
4.98945e-07,-179.6945602040869
8.33477e-07,-115.9482577898467
8.33477e-07,-115.9482577898467
9.97871e-07,-107.2389470937931
9.97871e-07,-107.2389470937931
1.78744e-06,-197.9133337674888
1.78744e-06,-197.9133337674888
1.99566e-06,-199.2342830943445
1.99566e-06,-199.2342830943446
3.77598e-06,-100.0205605309846
3.77598e-06,-100.0205605309845
3.99116e-06,-100.0083863546267
3.99116e-06,199.9916135253733
7.76486e-06,100.002571869134
7.76486e-06,100.0025718691338
7.98142e-06,100.0023014247528
7.98142e-06,100.0023014247528
1.57374e-05,199.9978214163896
1.57374e-05,199.9978214163896
1.59591e-05,199.99781795789
1.59591e-05,199.9978179578903
2.12757e-05,100.0021540424277
2.12757e-05,100.0021540424277
2.5e-05,100.0021398908753
3.16605e-05,100.0021333012784
3.16605e-05,100.0021333012785
3.19042e-05,100.0021329715136
3.19042e-05,-199.9978669084866
5e-05,-100.00218087232
6.34217e-05,-100.0021667665459
6.34217e-05,-100.0021667665459
6.37502e-05,-100.0021664137871
6.37502e-05,-100.0021664137876
7.5e-05,-199.9977967998983
0.0001,-199.9977569446348
0.000125,-199.997704615096
0.000126604,-199.9977012750545
0.000126604,-199.9977012750545
0.000127268,-199.9976998973918
0.000127268,-199.9976998973904
0.00015,-100.0020095685908
0.000175,-100.0019840074278
0.0002,-100.0019586541357
0.000225,-100.0019324636486
0.00025,-100.001908055959
0.000251637,-100.0019064096691
0.000251637,-100.0019064096691
0.000253621,-100.0019041837085
0.000253621,199.9980956962936
0.000275,100.0024056890525
0.0003,100.0023779334268
0.000325,100.0023506662085
0.00035,100.002323515627
0.000375,100.0022964899108
0.0004,100.0022695868448
0.000425,100.0022428039503
0.00045,100.0022161472375
0.000475,100.0021896109026
0.000496618,100.0021667593046
0.000496618,100.0021667593046
0.0005,100.002163193272
0.000503598,100.0021594013781
0.000503598,100.0021594013845
0.000525,199.9977810092511
0.00055,199.9977288245976
0.000575,199.9976763746169
0.0006,199.9976258529035
0.000625,199.9975726369634
0.00065,199.9975215649998
0.000675,199.9974704262017
0.0007,199.9974192771677
0.000725,199.9973685177267
0.00075,199.9973179970609
0.000775,199.9972677000067
0.0008,199.9972176261407
0.000825,199.9971677770378
0.00085,199.9971181494648
0.000875,199.9970687494046
0.0009,199.9970195761543
0.000925,199.9969706250446
0.00095,199.9969218962462
0.000967773,199.9968873874447
0.000967773,199.9968873874447
0.000975,199.9968733857094
0.00099285,199.9968388848797
0.00099285,199.9968388848886
0.001,100.0011632537571
0.001025,100.0011440382572
0.00105,100.0011223731534
0.001075,100.0011007970998
0.0011,100.0010793185133
0.001125,100.0010579376153
0.00115,100.0010366531208
0.001175,100.0010154632422
0.0012,100.0009943703669
0.001225,100.0009733738685
0.00125,100.000952469747
0.001275,100.0009316580981
0.0013,100.0009109395509
0.0013116,100.0009013585336
0.0013116,100.0009013585336
0.001325,100.0008903134516
0.00135,100.000869778638
0.001375,100.0008493352414
0.0014,100.0008289809243
0.001425,100.0008087149358
0.00145,100.0007885372291
0.001475,100.0007684483853
0.0015,100.0007484440388
0.001525,100.0007285283952
0.00155,100.0007087021178
0.001575,100.0006889553962
0.0016,100.0006692928032
0.001625,100.0006497156973
0.00165,100.0006302221036
0.001675,100.0006108136037
0.0017,100.0005914861956
0.001725,100.0005722350503
0.00175,100.0005530656308
0.001775,100.0005339818671
0.0018,100.0005149805637
0.001825,100.0004960539727
0.00184522,100.000480801871
0.00184522,100.000480801871
0.00185,100.0004772014489
0.001875,100.0004584295535
0.0019,100.000439734994
0.001925,100.0004211181645
0.00192994,100.0004174475929
0.00192994,-199.9995824323858
0.00195,-100.0038882191816
0.001975,-100.0038542204249
0.002,-100.0038203785551
0.002025,-100.0037866943178
0.00205,-100.0037531675785
0.002075,-100.0037198030812
0.0021,-100.0036865912525
0.002125,-100.0036535362886
0.00215,-100.0036206455416
0.002175,-100.0035879138095
0.0022,-100.0035553340887
0.002225,-100.0035229084918
0.00225,-100.0034906398532
0.002275,-100.003458526327
0.0023,-100.0034265666907
0.002325,-100.0033947605272
0.00235,-100.0033631081199
0.002375,-100.0033316088876
0.0024,-100.0033002623776
0.002425,-100.0032690679049
0.00245,-100.0032380249222
0.002475,-100.0032071328445
0.0025,-100.0031763912776
0.002525,-100.0031458005201
0.00255,-100.0031153597447
0.002575,-100.0030850687656
0.0026,-100.0030549270114
0.002625,-100.003024933455
0.00265,-100.0029950876486
0.002675,-100.0029653892661
0.0027,-100.0029358373871
0.002725,-100.0029064322352
0.00275,-100.0028771734405
0.002775,-100.0028480603627
0.0028,-100.0028190926517
0.002825,-100.002790269843
0.00285,-100.0027615911032
0.002875,-100.0027330562437
0.0029,-100.0027046648329
0.002925,-100.0026764161551
0.00295,-100.002648309977
0.002975,-100.0026203456954
0.003,-100.0025925227921
0.003025,-100.0025648408329
0.00305,-100.0025372993859
0.003075,-100.0025098983502
0.0031,-100.0024826371347
0.003125,-100.0024555151052
0.00315,-100.0024285320526
0.003175,-100.0024016871699
0.0032,-100.0023749803024
0.003225,-100.0023484108963
0.00325,-100.0023219785099
0.003275,-100.0022956825981
0.0033,-100.0022695228434
0.003325,-100.0022434986848
0.00335,-100.0022176097161
0.003375,-100.0021918554166
0.00339948,-100.0021667661258
0.00339948,-100.0021667661258
0.0034,-100.0021662288944
0.003425,-100.0021407410854
0.00345,-100.002115386903
0.003475,-100.0020901649307
0.0035,-100.0020650752499
0.003525,-100.0020401149438
0.00355,-100.0020152798371
0.003575,-100.0019905845032
0.0036,-100.0019660205817
0.003625,-100.0019415881011
0.00364734,-100.0019198633748
0.00364734,-100.0019198632718
0.00365,-199.9959141377126
0.003675,-199.9975308091607
0.0037,-199.9974805620621
0.003725,-199.9974305604108
0.00375,-199.9973807990786
0.003775,-199.9973312824512
0.0038,-199.9972820085191
0.003825,-199.9972329757834
0.00385,-199.9971841833122
0.003875,-199.9971356274661
0.0039,-199.9970873028652
0.003925,-199.9970392106847
0.00395,-199.9969913629487
0.003975,-199.9969437562098
0.004,-199.9968963628914
0.004025,-199.9968491823144
0.00405,-199.9968022563956
0.004075,-199.9967555941521
0.0041,-199.9967091631977
0.004125,-199.9966629101872
0.00415,-199.9966168345875
0.004175,-199.9965709988909
0.0042,-199.9965254044255
0.004225,-199.9964800738736
0.00425,-199.9964349594782
0.004275,-199.9963900936139
0.0043,-199.996345483683
0.004325,-199.9963010647498
0.00435,-199.9962568216771
0.004375,-199.9962127282119
0.0044,-199.9961688112735
0.004425,-199.9961251046726
0.00445,-199.9960815863583
0.004475,-199.9960382758414
0.0045,-199.9959952322535
0.004525,-199.9959524740815
0.00455,-199.9959100395674
0.004575,-199.9958677770036
0.0046,-199.9958257310096
0.004625,-199.9957838744994
0.00465,-199.9957421752568
0.004675,-199.9957005929536
0.0047,-199.9956590808732
0.004725,-199.9956176872726
0.00475,-199.9955765562148
0.004775,-199.9955356676396
0.0048,-199.9954950666722
0.004825,-199.9954547172863
0.00485,-199.9954146939073
0.004875,-199.9953750405567
0.0049,-199.9953355059762
0.004925,-199.9952960706331
0.00495,-199.9952566615269
0.004975,-199.9952173230681
0.005,-199.9951780970007
0.005025,-199.9951389015843
0.00505,-199.9950998011699
0.005075,-199.9950610730177
0.0051,-199.9950227413651
0.005125,-199.9949849347456
0.00515,-199.9949472266009
0.005175,-199.994909781906
0.0052,-199.9948725569812
0.005225,-199.9948354922926
0.00525,-199.9947985128492
0.005275,-199.9947615283172
0.0053,-199.9947247426169
0.005325,-199.9946883749041
0.00535,-199.9946521832676
0.005375,-199.994616158949
0.0054,-199.9945802927387
0.005425,-199.9945445757713
0.00545,-199.9945089991282
0.005475,-199.9944733927954
0.0055,-199.9944377993618
0.005525,-199.9944021951954
0.00555,-199.9943665441617
0.005575,-199.9943308075715
0.0056,-199.9942949445222
0.005625,-199.9942592697936
0.00565,-199.9942244178078
0.005675,-199.9941899933565
0.0057,-199.9941560956162
0.005725,-199.9941228345669
0.00575,-199.9940903301402
0.005775,-199.994058712787
0.0058,-199.994025960826
0.005825,-199.9939924678418
0.00585,-199.9939584792894
0.005875,-199.9939237887822
0.0059,-199.9938881683366
0.005925,-199.9938513693959
0.00595,-199.9938142661173
0.00597302,-199.993783706626
0.00597302,-199.993783706626
0.005975,-199.993792326178
0.006,-199.993759036177
0.006025,-199.9937268836777
0.00605,-199.9936948594129
0.006075,-199.9936629814852
0.0061,-199.993631243835
0.006125,-199.9935996484027
0.00615,-199.9935682097628
0.006175,-199.9935369151048
0.0062,-199.9935057654512
0.006225,-199.9934747597766
0.00625,-199.993443888664
0.006275,-199.9934131480311
0.0063,-199.9933825495416
0.006325,-199.9933521081087
0.00635,-199.9933218128562
0.006375,-199.9932916250122
0.0064,-199.9932615459126
0.006425,-199.9932316470803
0.00645,-199.9932019231482
0.006475,-199.9931723334343
0.0065,-199.9931428175134
0.006525,-199.9931133826314
0.0065281,-199.9931097535081
0.0065281,-199.9931097535579
0.00655,-99.99744047734792
0.006575,-99.99743750864508
0.0066,-99.99743463534796
0.006625,-99.99743177334526
0.00665,-99.99742892220179
0.006675,-99.99742608080957
0.0067,-99.99742325018492
0.006725,-99.99742042842038
0.00675,-99.9974176148756
0.006775,-99.99741481002096
0.0068,-99.99741201406279
0.006825,-99.9974092259628
0.00685,-99.99740644472421
0.006875,-99.99740366974835
0.0069,-99.99740090006185
0.006925,-99.99739813504863
0.00695,-99.9973953755448
0.006975,-99.99739262108234
0.007,-99.9973898707939
0.007025,-99.99738712412633
0.00705,-99.99738438014656
0.007075,-99.99738163826731
0.0071,-99.99737889844442
0.007125,-99.99737616194464
0.00715,-99.99737342754104
0.007175,-99.99737069520411
0.0072,-99.9973679650515
0.007225,-99.99736523302545
0.00725,-99.99736249962839
0.007275,-99.99735976421739
0.0073,-99.99735702547159
0.007325,-99.99735428538929
0.00735,-99.99735154585984
0.007375,-99.99734880523519
0.0074,-99.99734606399741
0.007425,-99.99734332189223
0.00745,-99.9973405737362
0.007475,-99.99733782130699
0.0075,-99.99733506379181
0.007525,-99.99733229995569
0.00755,-99.99732953151397
0.007575,-99.99732675877004
0.0076,-99.99732398047277
0.007625,-99.99732119653729
0.00765,-99.99731840604807
0.007675,-99.99731560852467
0.0077,-99.9973128036095
0.007725,-99.99730999105931
0.00775,-99.99730717034369
0.007775,-99.9973043413372
0.0078,-99.99730150366584
0.007825,-99.99729865673014
0.00785,-99.99729580051793
0.007875,-99.9972929346289
0.0079,-99.99729005889992
0.007925,-99.99728717265582
0.00795,-99.99728427602082
0.007975,-99.99728136866834
0.008,-99.99727845033246
0.008025,-99.99727552063767
0.00805,-99.99727257874549
0.008075,-99.99726962434418
0.0081,-99.99726665724347
0.008125,-99.99726367713954
0.00815,-99.99726068384663
0.008175,-99.99725767672895
0.0082,-99.99725465572372
0.008225,-99.99725162066063
0.00825,-99.99724857115714
0.008275,-99.99724550674109
0.0083,-99.99724242724177
0.008325,-99.99723933237894
0.00835,-99.99723622170613
0.008375,-99.99723309529283
0.0084,-99.99722995250579
0.008425,-99.99722679393018
0.00845,-99.99722361883198
0.008475,-99.99722042689112
0.0085,-99.99721721836015
0.008525,-99.9972139925864
0.00855,-99.99721074960378
0.008575,-99.99720748926995
0.0086,-99.99720420987572
0.008625,-99.99720091197727
0.00865,-99.99719759550108
0.008675,-99.99719425997962
0.0087,-99.99719090506326
0.008725,-99.99718753057705
0.00875,-99.99718413623678
0.008775,-99.99718072212275
0.0088,-99.9971772879386
0.008825,-99.99717383335287
0.00885,-99.997170358031
0.008875,-99.99716686169926
0.0089,-99.99716334420171
0.008925,-99.99715980544356
0.00895,-99.99715624526266
0.008975,-99.99715266362959
0.009,-99.99714906018947
0.009025,-99.99714543496736
0.00905,-99.99714178736693
0.009075,-99.99713811764853
0.0091,-99.99713442550816
0.009125,-99.99713071077932
0.00915,-99.99712697285293
0.009175,-99.99712321190566
0.0092,-99.99711942763697
0.009225,-99.99711561991954
0.00925,-99.99711178845811
0.009275,-99.99710793307391
0.0093,-99.9971040537044
0.009325,-99.99710015000558
0.00935,-99.99709622169286
0.009375,-99.99709226865484
0.0094,-99.99708829055537
0.009425,-99.99708428706096
0.00945,-99.99708025823854
0.009475,-99.99707620358474
0.0095,-99.99707212456136
0.009525,-99.99706801978661
0.00955,-99.99706388876658
0.009575,-99.99705973186227
0.0096,-99.99705554852738
0.009625,-99.9970513385021
0.00965,-99.99704710192663
0.009675,-99.99704283809071
0.0097,-99.99703854742302
0.009725,-99.997034229047
0.00975,-99.99702988328181
0.009775,-99.99702550988026
0.0098,-99.99702110808556
0.009825,-99.99701667845028
0.00985,-99.99701222284723
0.009875,-99.99700774061895
0.0099,-99.99700323105807
0.00991465,-99.99700057496337
0.00991465,-99.99700057496338
0.009925,-99.9969987123344
0.00995,-99.99699414926616
0.009975,-99.99698955954047
0.01,-99.9969849418684
0.010025,-99.99698029172329
0.01005,-99.99697561082009
0.010075,-99.99697090688529
0.0101,-99.99696617573809
0.010125,-99.99696141620987
0.01015,-99.9969566298228
0.010175,-99.99695181639397
0.0102,-99.99694697583602
0.010225,-99.99694210449269
0.01025,-99.99693720157352
0.010275,-99.99693226632212
0.0103,-99.99692729952929
0.010325,-99.99692230495741
0.01035,-99.99691727974165
0.010375,-99.99691222563726
0.0104,-99.99690714378801
0.010425,-99.99690203431454
0.01045,-99.99689689553325
0.010475,-99.99689172332985
0.0105,-99.99688651813884
0.010525,-99.99688128351482
0.01055,-99.99687602481811
0.010575,-99.99687074051882
0.0106,-99.99686542555416
0.010625,-99.99686007032183
0.01065,-99.99685467737558
0.010675,-99.99684925132983
0.0106926,-99.99684542680221
0.0106926,200.0031544535246
0.0107,100.0074747119926
0.010725,100.0074264386818
0.01075,100.0073795911028
0.010775,100.0073330081254
0.0108,100.0072866757524
0.010825,100.0072406140571
0.01085,100.0071948142563
0.010875,100.0071492568187
0.0109,100.0071040587097
0.010925,100.0070590511347
0.01095,100.0070141985087
0.010975,100.0069696762422
0.011,100.0069254428441
0.011025,100.0068814597065
0.01105,100.0068377333208
0.011075,100.0067942375541
0.0111,100.0067509797373
0.011125,100.0067079810681
0.01115,100.0066652379701
0.011175,100.006622753295
0.0112,100.006580523698
0.011225,100.0065385392262
0.01125,100.006496790951
0.011275,100.0064552651915
0.0113,100.0064140015058
0.011325,100.0063729971238
0.01135,100.0063322569466
0.011375,100.0062917856461
0.0114,100.0062514848427
0.011425,100.0062113739004
0.01145,100.0061714266821
0.011475,100.0061316510267
0.0115,100.0060921590891
0.011525,100.0060529099784
0.01155,100.0060139245855
0.011575,100.0059752284645
0.0116,100.0059368504682
0.011625,100.0058988247373
0.01165,100.0058611891375
0.011675,100.0058236830859
0.0117,100.0057862861182
0.011725,100.0057490966785
0.01175,100.0057120959242
0.011775,100.0056752638186
0.0118,100.0056385764881
0.011825,100.0056020905366
0.01185,100.0055658963235
0.011875,100.0055299044865
0.0119,100.0054941127675
0.011925,100.0054585192497
0.01195,100.0054231228417
0.011975,100.0053879334276
0.012,100.0053530247524
0.012025,100.0053183613784
0.01205,100.0052839555784
0.012075,100.0052498192559
0.0121,100.005215966532
0.012125,100.0051824128356
0.01215,100.005148989824
0.012175,100.0051157682173
0.0122,100.0050827536715
0.012225,100.0050499365005
0.01225,100.0050173041199
0.012275,100.0049848442299
0.0123,100.0049525752515
0.012325,100.0049204919414
0.01235,100.0048885705707
0.012375,100.0048568010632
0.0124,100.0048251723206
0.012425,100.0047936730175
0.01245,100.0047623581273
0.012475,100.0047313244158
0.0125,100.0047005070536
0.012525,100.0046699197916
0.01255,100.0046395791671
0.012575,100.0046095027408
0.0126,100.0045796940375
0.012625,100.0045500358164
0.01265,100.0045205965042
0.012675,100.0044913674088
0.0127,100.0044623360307
0.012725,100.0044334855513
0.01275,100.0044047950608
0.012775,100.0043763531514
0.0128,100.0043481125372
0.012825,100.0043200529967
0.01285,100.0042921643735
0.012875,100.0042644357176
0.0129,100.0042368532953
0.012925,100.0042094028636
0.0129376,100.0041955945867
0.0129376,100.0041955945867
0.01295,100.0041812168915
0.012975,100.0041541038623
0.013,100.0041271761947
0.013025,100.0041004313003
0.01305,100.0040738638737
0.013075,100.0040474644665
0.0131,100.0040212351532
0.013125,100.0039951992799
0.01315,100.003969338507
0.013175,100.0039436538022
0.0132,100.0039181445743
0.013225,100.0038928076963
0.01325,100.0038676338595
0.013275,100.0038426210649
0.0133,100.0038177868088
0.013325,100.0037931384393
0.01335,100.0037686686622
0.013375,100.0037443349031
0.0134,100.0037201422006
0.013425,100.0036961305707
0.01345,100.0036723306372
0.013475,100.0036487361518
0.0135,100.0036252863798
0.013525,100.0036019674243
0.01355,100.0035787402313
0.013575,100.0035556214665
0.0136,100.0035326710654
0.013625,100.0035098520853
0.01365,100.0034871690904
0.013675,100.0034646901767
0.0137,100.0034424420202
0.013725,100.0034204607336
0.01375,100.0033987584436
0.013775,100.0033771577775
0.0138,100.0033557229875
0.013825,100.0033344259643
0.01385,100.0033132272774
0.0138566,100.0033076342864
0.0138566,100.0033076342864
0.013875,100.0032915369628
0.0139,100.0032705198462
0.013925,100.0032496515947
0.01395,100.0032289311863
0.013975,100.0032083596772
0.014,100.0031879351944
0.014025,100.0031676573688
0.01405,100.0031475236358
0.014075,100.0031275296614
0.0141,100.003107680424
0.014125,100.0030879806789
0.01415,100.0030684228673
0.014175,100.003049001629
0.0142,100.0030297149364
0.014225,100.0030105596765
0.01425,100.0029915434058
0.014275,100.0029726698471
0.0143,100.0029539357786
0.014325,100.0029353395381
0.01435,100.0029168780146
0.014375,100.0028985530433
0.0144,100.0028803637249
0.014425,100.0028623028036
0.01445,100.0028443705489
0.014475,100.0028265662945
0.0145,100.0028088911323
0.014525,100.0027913464195
0.01455,100.0027739294987
0.014575,100.0027566409977
0.0146,100.0027394815883
0.014625,100.0027224501818
0.01465,100.0027055468579
0.014675,100.0026887676198
0.0147,100.0026721130302
0.014725,100.0026555809649
0.01475,100.0026391695299
0.014775,100.0026228771742
0.0148,100.0026067014407
0.014825,100.0025906445007
0.01485,100.0025747115654
0.0148662,100.0025644411917
0.0148662,100.0025644411917
0.014875,100.0025588962177
0.0149,100.0025432024076
0.014925,100.0025276246266
0.01495,100.0025121637643
0.014975,100.0024968158432
0.0149792,100.0024942726177
0.0149792,100.0024942727527
0.0149792,100.0101214413871
0.0149792,100.0101214413871
0.015,199.9981263833787
0.015025,199.9980850947662
0.01505,199.9980439884986
0.015075,199.9980030961329
0.0151,199.9979624267952
0.015125,199.9979219996603
0.01515,199.9978817572142
0.015175,199.9978417549291
0.0151804,199.9978332087174
0.0151804,199.9978332087174
0.0152,199.9978020209894
0.015225,199.9977624695397
0.01525,199.9977231401261
0.015275,199.997684030074
0.0153,199.9976451286707
0.015303,199.9976405322389
0.015303,199.9976405321963
0.015303,199.9947513151261
0.015303,199.9947513151261
0.015325,100.0019628526731
0.01535,100.0019506081765
0.015375,100.0019384575634
0.0154,100.0019264026521
0.0154065,100.0019232924821
0.0154065,100.0019232924039
0.0154065,100.0137538408505
0.0154065,100.0137538408505
0.015425,199.9975618139022
0.01545,199.9975236157539
0.015475,199.9974857022744
0.0155,199.9974480057354
0.015525,199.9974105232635
0.01555,199.9973732183691
0.0155561,199.9973641133848
0.0155561,199.9973641133279
0.015575,100.0016892341482
0.0156,100.001678574516
0.0156066,100.0016757969685
0.0156066,100.0016757967554
0.015625,199.9973155831738
0.01565,199.9972786660123
0.015675,199.9972421385992
0.0157,199.9972058097747
0.015725,199.9971696805986
0.01575,199.9971337338325
0.015775,199.9970980005935
0.0158,199.9970624546353
0.015825,199.9970270760093
0.01585,199.9969918844321
0.015875,199.9969568933583
0.0159,199.9969220931458
0.015925,199.9968874718882
0.01595,199.9968530328495
0.015975,199.9968187753128
0.016,199.9967846972669
0.016025,199.9967507987091
0.01605,199.9967170785511
0.016075,199.9966835341786
0.0161,199.9966501657059
0.016125,199.9966169698055
0.01615,199.9965839459219
0.016175,199.9965510933656
0.0162,199.9965184109141
0.016225,199.9964858972629
0.01625,199.9964535511158
0.016275,199.9964213711531
0.0163,199.9963893565866
0.016325,199.9963575065864
0.01635,199.9963258195671
0.016375,199.9962942947449
0.0164,199.9962629298603
0.016425,199.9962317227164
0.01645,199.9962006720909
0.016475,199.9961697757137
0.0165,199.9961390332239
0.016525,199.9961084460514
0.01655,199.99607801092
0.0165662,199.9960583808542
0.0165662,199.9960583808542
0.016575,199.9960477325245
0.0166,199.9960176019673
0.016625,199.9959876223745
0.01665,199.995957787704
0.016675,199.9959280975846
0.0167,199.9958985589557
0.016725,199.9958691550069
0.01675,199.9958398922712
0.016775,199.995810781444
0.0168,199.9957818191298
0.016825,199.9957529885216
0.01685,199.9957242909833
0.016875,199.9956957345011
0.0169,199.9956673145292
0.016925,199.9956390298431
0.01695,199.9956108798803
0.016975,199.9955828623908
0.0169935,199.9955622650976
0.0169935,199.9955622650408
0.0169935,199.9928683371774
0.0169935,199.9928683371774
0.017,99.99989731108525
0.017025,99.99989360663972
0.01705,99.99989216058026
0.017075,99.99989072562101
0.0170912,99.99988980653495
0.0170912,99.9998898065918
0.0170912,100.0082487888853
0.0170912,100.0082487888853
0.0171,199.9955465452062
0.017125,199.9955190832179
0.01715,199.9954915130261
0.017175,199.9954640637148
0.0172,199.9954367386793
0.017225,199.9954095320936
0.01725,199.9953824516438
0.0172691,199.9953618283313
0.0172691,199.9953618283313
0.017275,199.9953554988326
0.0173,199.9953286595619
0.017325,199.9953019412454
0.01735,199.9952753418252
0.0173592,199.9952656293522
0.0173592,199.9952656292385
0.0173592,199.9923037422938
0.0173592,199.9923037422938
0.017375,99.99959873237708
0.0174,99.99959861818087
0.017425,99.99959850205499
0.01745,99.99959838055781
0.017467,99.99959829709957
0.017467,99.99959829721325
0.017467,100.0058141851562
0.017467,100.0058141851562
0.017475,199.995256121899
0.0175,199.9952302358997
0.017525,199.9952039151399
0.01755,199.9951777184618
0.017575,199.99515162709
0.0176,199.9951256465843
0.017625,199.9950997744691
0.01765,199.9950740100628
0.017675,199.9950483519086
0.0176767,199.99504662038
0.0176767,199.99504662038
0.0176767,199.9917913658288
0.0176767,199.9917913658288
0.0177,99.99938054755847
0.017725,99.999381300018
0.01775,99.99938205173521
0.017775,99.99938279177604
0.0177958,99.99938340001881
0.0177958,99.99938340004724
0.0177958,100.0044941819524
0.0177958,100.0044941819524
0.0178,199.9949883593141
0.017825,199.9950203478531
0.01785,199.9949948437136
0.017875,199.994969442928
0.017882,199.9949623527115
0.017882,-100.0050375272454
0.017882,-100.0049762294054
0.017882,-100.0049762294054
0.0179,-0.009350966498277932
0.0179136,-0.009336099630372635
0.0179136,299.9906637804499
0.0179136,299.9901263927696
0.0179136,299.9901263927696
0.017925,199.9949804998692
0.01795,199.9949604319285
0.017975,199.9949346955307
0.018,199.9949094487787
0.0180094,199.9949000246484
0.0180094,199.9949000247052
0.0180094,199.9912886227995
0.0180094,199.9912886227995
0.018025,99.99923397451613
0.01805,99.99923522424371
0.018075,99.99923643436586
0.0181,99.9992376205754
0.018125,99.99923878131688
